id,savetime,filename,stationid,datatime,temperature,humidity,pressure,ws_10,wd_10,ws_30,wd_30,ws_50,wd_50,ws_70,wd_70,ws_hub,wd_hub
152,2024-12-01 16:01:08,DPDFDC_CFT_20241201_0615.WPD,41,2024-12-01 06:15:00,6.16,71.94,1025.04,6.0,0.96,6.03,0.94,5.99,0.93,6.18,0.96,6.18,0.96
154,2024-12-01 16:01:38,DPDFDC_CFT_20241201_0620.WPD,41,2024-12-01 06:20:00,6.28,70.95,1013.62,5.9,0.01,5.92,0.01,6.12,0.01,6.11,0.01,6.11,0.01
156,2024-12-01 16:02:08,DPDFDC_CFT_20241201_0625.WPD,41,2024-12-01 06:25:00,6.15,71.01,1021.19,6.33,0.21,6.42,0.21,6.29,0.23,6.63,0.21,6.63,0.21
158,2024-12-01 16:02:48,DPDFDC_CFT_20241201_0630.WPD,41,2024-12-01 06:30:00,6.29,70.71,1049.54,6.35,1.35,6.63,1.42,6.4,1.41,6.88,1.35,6.88,1.35
160,2024-12-01 16:22:03,DPDFDC_CFT_20241201_0635.WPD,41,2024-12-01 06:35:00,6.21,72.11,1041.54,6.58,355.7,6.68,9.56,6.55,11.93,6.76,11.17,6.76,11.17
162,2024-12-01 16:22:33,DPDFDC_CFT_20241201_0640.WPD,41,2024-12-01 06:40:00,6.18,72.99,1036.34,6.21,2.04,6.5,2.09,6.37,1.95,6.55,1.98,6.55,1.98
164,2024-12-01 16:23:13,DPDFDC_CFT_20241201_0645.WPD,41,2024-12-01 06:45:00,6.36,73.8,1034.53,5.91,0.03,5.8,0.03,5.88,0.03,6.08,0.03,6.08,0.03
166,2024-12-01 16:23:43,DPDFDC_CFT_20241201_0650.WPD,41,2024-12-01 06:50:00,6.26,71.8,1030.84,5.83,2.22,5.86,350.51,5.66,350.25,5.94,356.79,5.94,356.79
168,2024-12-01 16:24:13,DPDFDC_CFT_20241201_0655.WPD,41,2024-12-01 06:55:00,6.27,71.92,1026.01,5.67,350.98,5.61,11.07,5.51,343.18,5.69,4.19,5.69,4.19
170,2024-12-01 16:24:53,DPDFDC_CFT_20241201_0700.WPD,41,2024-12-01 07:00:00,6.3,71.34,1021.32,5.35,3.13,5.44,3.0,5.5,3.06,5.62,3.04,5.62,3.04
172,2024-12-01 16:25:23,DPDFDC_CFT_20241201_0705.WPD,41,2024-12-01 07:05:00,6.38,70.9,1030.41,5.21,2.09,5.36,2.1,5.37,2.04,5.61,2.06,5.61,2.06
174,2024-12-01 16:25:53,DPDFDC_CFT_20241201_0710.WPD,41,2024-12-01 07:10:00,6.47,71.13,999.43,5.19,2.01,5.35,1.92,5.35,1.95,5.5,1.91,5.5,1.91
176,2024-12-01 16:26:33,DPDFDC_CFT_20241201_0715.WPD,41,2024-12-01 07:15:00,6.38,70.41,1042.38,5.28,4.37,5.24,4.37,5.29,4.34,5.29,4.25,5.29,4.25
178,2024-12-01 16:27:03,DPDFDC_CFT_20241201_0720.WPD,41,2024-12-01 07:20:00,6.56,72.55,1023.72,4.98,2.0,5.04,2.05,5.24,2.03,5.35,1.98,5.35,1.98
180,2024-12-01 16:27:33,DPDFDC_CFT_20241201_0725.WPD,41,2024-12-01 07:25:00,6.56,70.05,1016.28,5.03,13.81,5.05,356.41,5.19,8.51,5.35,350.2,5.35,350.2
182,2024-12-01 16:28:13,DPDFDC_CFT_20241201_0730.WPD,41,2024-12-01 07:30:00,6.55,71.4,1046.69,5.16,6.55,5.17,349.66,5.22,6.04,5.26,15.19,5.26,15.19
184,2024-12-01 16:28:43,DPDFDC_CFT_20241201_0735.WPD,41,2024-12-01 07:35:00,6.63,73.32,1028.46,5.19,1.77,5.25,1.68,5.28,1.63,5.49,1.72,5.49,1.72
186,2024-12-01 16:29:13,DPDFDC_CFT_20241201_0740.WPD,41,2024-12-01 07:40:00,6.82,71.52,996.58,5.31,351.51,5.28,341.33,5.27,354.12,5.35,341.49,5.35,341.49
188,2024-12-01 16:29:53,DPDFDC_CFT_20241201_0745.WPD,41,2024-12-01 07:45:00,6.78,70.85,1026.75,5.2,0.46,5.37,0.44,5.33,0.45,5.47,0.44,5.47,0.44
190,2024-12-01 16:30:22,DPDFDC_CFT_20241201_0750.WPD,41,2024-12-01 07:50:00,6.82,69.48,1023.45,5.78,1.97,5.66,1.96,5.71,1.94,6.0,1.85,6.0,1.85
192,2024-12-01 16:30:52,DPDFDC_CFT_20241201_0755.WPD,41,2024-12-01 07:55:00,6.88,71.19,1019.17,5.72,357.61,5.84,356.37,5.66,354.8,5.85,359.08,5.85,359.08
194,2024-12-01 16:31:32,DPDFDC_CFT_20241201_0800.WPD,41,2024-12-01 08:00:00,6.86,72.33,1037.0,5.82,0.07,5.86,0.07,5.97,0.07,5.98,0.07,5.98,0.07
196,2024-12-01 16:32:02,DPDFDC_CFT_20241201_0805.WPD,41,2024-12-01 08:05:00,6.99,69.95,1017.6,5.7,0.87,5.69,341.72,5.65,9.24,5.77,346.07,5.77,346.07
198,2024-12-01 16:32:32,DPDFDC_CFT_20241201_0810.WPD,41,2024-12-01 08:10:00,7.28,69.83,1011.99,5.6,349.62,5.6,349.73,5.69,5.66,5.85,7.96,5.85,7.96
200,2024-12-01 16:33:12,DPDFDC_CFT_20241201_0815.WPD,41,2024-12-01 08:15:00,7.43,69.27,1030.93,5.27,0.53,5.39,0.55,5.36,0.54,5.64,0.51,5.64,0.51
202,2024-12-01 16:33:42,DPDFDC_CFT_20241201_0820.WPD,41,2024-12-01 08:20:00,7.5,68.15,1049.04,5.1,5.07,5.1,11.93,5.18,9.94,5.23,359.21,5.23,359.21
204,2024-12-01 16:34:12,DPDFDC_CFT_20241201_0825.WPD,41,2024-12-01 08:25:00,7.63,68.39,1044.46,4.94,3.6,5.07,13.59,5.07,6.26,5.19,12.65,5.19,12.65
206,2024-12-01 16:34:52,DPDFDC_CFT_20241201_0830.WPD,41,2024-12-01 08:30:00,7.8,68.5,1015.74,4.98,4.98,5.04,352.66,5.01,347.16,5.31,8.28,5.31,8.28
208,2024-12-01 16:35:22,DPDFDC_CFT_20241201_0835.WPD,41,2024-12-01 08:35:00,7.81,69.51,1020.47,4.97,0.39,4.86,350.72,4.99,342.89,5.14,9.86,5.14,9.86
210,2024-12-01 16:35:52,DPDFDC_CFT_20241201_0840.WPD,41,2024-12-01 08:40:00,8.24,65.3,1047.08,5.15,16.29,5.19,358.88,5.23,6.55,5.24,348.65,5.24,348.65
212,2024-12-01 16:36:32,DPDFDC_CFT_20241201_0845.WPD,41,2024-12-01 08:45:00,8.05,67.36,1018.31,5.09,349.1,5.15,355.13,5.16,354.83,5.35,342.01,5.35,342.01
214,2024-12-01 16:37:02,DPDFDC_CFT_20241201_0850.WPD,41,2024-12-01 08:50:00,8.11,67.67,1016.73,5.02,1.9,5.1,5.12,5.07,359.57,5.29,3.94,5.29,3.94
216,2024-12-01 16:37:32,DPDFDC_CFT_20241201_0855.WPD,41,2024-12-01 08:55:00,8.6,67.44,1019.33,4.93,2.69,4.89,10.8,5.04,342.38,5.15,8.82,5.15,8.82
218,2024-12-01 16:38:12,DPDFDC_CFT_20241201_0900.WPD,41,2024-12-01 09:00:00,8.61,65.84,1054.35,4.88,2.06,5.0,346.48,5.04,348.55,5.26,2.06,5.26,2.06
220,2024-12-01 16:38:42,DPDFDC_CFT_20241201_0905.WPD,41,2024-12-01 09:05:00,8.49,66.78,1045.28,5.02,356.65,5.14,359.65,5.18,14.13,5.17,11.16,5.17,11.16
222,2024-12-01 16:39:12,DPDFDC_CFT_20241201_0910.WPD,41,2024-12-01 09:10:00,9.22,64.94,1033.26,5.03,1.4,5.05,1.42,4.97,1.41,5.24,1.5,5.24,1.5
224,2024-12-01 16:39:53,DPDFDC_CFT_20241201_0915.WPD,41,2024-12-01 09:15:00,8.95,64.3,1005.87,4.95,9.92,4.91,6.52,4.94,346.28,5.08,3.91,5.08,3.91
226,2024-12-01 16:40:23,DPDFDC_CFT_20241201_0920.WPD,41,2024-12-01 09:20:00,9.25,63.3,1028.87,4.97,3.49,4.82,352.14,4.95,4.4,5.09,350.35,5.09,350.35
228,2024-12-01 16:40:53,DPDFDC_CFT_20241201_0925.WPD,41,2024-12-01 09:25:00,9.84,62.65,1027.43,4.71,16.38,4.81,345.57,4.89,352.31,5.04,355.36,5.04,355.36
230,2024-12-01 16:41:33,DPDFDC_CFT_20241201_0930.WPD,41,2024-12-01 09:30:00,9.71,63.61,1029.99,4.83,1.58,4.82,1.6,4.79,1.62,5.0,1.64,5.0,1.64
232,2024-12-01 16:42:03,DPDFDC_CFT_20241201_0935.WPD,41,2024-12-01 09:35:00,9.99,63.05,1043.97,4.79,2.09,4.86,2.13,5.0,1.98,5.07,1.97,5.07,1.97
234,2024-12-01 16:42:33,DPDFDC_CFT_20241201_0940.WPD,41,2024-12-01 09:40:00,10.4,60.59,1018.46,4.94,2.33,5.12,2.28,5.1,2.22,5.25,2.3,5.25,2.3
236,2024-12-01 16:43:13,DPDFDC_CFT_20241201_0945.WPD,41,2024-12-01 09:45:00,10.36,60.29,1027.6,5.36,1.09,5.44,1.13,5.38,1.13,5.47,1.1,5.47,1.1
238,2024-12-01 16:43:43,DPDFDC_CFT_20241201_0950.WPD,41,2024-12-01 09:50:00,10.65,58.91,1046.31,5.54,348.6,5.6,2.98,5.48,353.48,5.64,13.82,5.64,13.82
240,2024-12-01 16:44:13,DPDFDC_CFT_20241201_0955.WPD,41,2024-12-01 09:55:00,11.03,58.75,1025.19,5.38,6.41,5.45,342.7,5.47,9.02,5.68,2.38,5.68,2.38
242,2024-12-01 16:44:53,DPDFDC_CFT_20241201_1000.WPD,41,2024-12-01 10:00:00,11.08,59.04,1025.84,5.41,0.96,5.39,0.93,5.45,0.93,5.64,0.92,5.64,0.92
244,2024-12-01 16:45:22,DPDFDC_CFT_20241201_1005.WPD,41,2024-12-01 10:05:00,11.35,59.27,1041.44,5.21,1.15,5.32,354.29,5.39,351.61,5.36,352.93,5.36,352.93
246,2024-12-01 16:45:52,DPDFDC_CFT_20241201_1010.WPD,41,2024-12-01 10:10:00,11.83,56.89,1016.84,5.22,2.95,5.27,2.9,5.45,3.09,5.7,2.9,5.7,2.9
248,2024-12-01 16:46:32,DPDFDC_CFT_20241201_1015.WPD,41,2024-12-01 10:15:00,11.73,57.92,1019.15,5.33,0.66,5.48,0.68,5.58,0.63,5.61,0.67,5.61,0.67
250,2024-12-01 16:47:02,DPDFDC_CFT_20241201_1020.WPD,41,2024-12-01 10:20:00,11.74,56.59,1020.59,5.42,2.87,5.61,356.58,5.39,0.85,5.58,342.74,5.58,342.74
252,2024-12-01 16:47:32,DPDFDC_CFT_20241201_1025.WPD,41,2024-12-01 10:25:00,12.63,57.0,1035.34,5.39,350.51,5.41,342.05,5.54,342.84,5.71,5.02,5.71,5.02
254,2024-12-01 16:48:12,DPDFDC_CFT_20241201_1030.WPD,41,2024-12-01 10:30:00,12.32,55.62,1024.22,5.29,3.09,5.28,3.0,5.38,3.21,5.59,3.0,5.59,3.0
256,2024-12-01 16:48:42,DPDFDC_CFT_20241201_1035.WPD,41,2024-12-01 10:35:00,12.44,55.42,1028.35,5.35,4.98,5.43,5.0,5.49,4.8,5.6,4.92,5.6,4.92
258,2024-12-01 16:49:12,DPDFDC_CFT_20241201_1040.WPD,41,2024-12-01 10:40:00,12.89,53.8,1013.39,5.33,357.78,5.48,13.31,5.32,11.21,5.5,353.07,5.5,353.07
260,2024-12-01 16:49:52,DPDFDC_CFT_20241201_1045.WPD,41,2024-12-01 10:45:00,12.95,53.15,1027.87,5.36,344.3,5.32,357.68,5.2,353.29,5.43,4.79,5.43,4.79
262,2024-12-01 16:50:22,DPDFDC_CFT_20241201_1050.WPD,41,2024-12-01 10:50:00,13.18,54.55,1028.01,4.68,0.32,4.78,0.3,4.87,0.32,4.97,0.31,4.97,0.31
264,2024-12-01 16:50:52,DPDFDC_CFT_20241201_1055.WPD,41,2024-12-01 10:55:00,13.29,51.49,998.63,4.36,2.27,4.43,2.1,4.49,2.19,4.64,2.13,4.64,2.13
266,2024-12-01 16:51:32,DPDFDC_CFT_20241201_1100.WPD,41,2024-12-01 11:00:00,13.58,52.53,1028.45,4.37,348.79,4.3,10.22,4.46,352.18,4.45,351.06,4.45,351.06
268,2024-12-01 16:52:02,DPDFDC_CFT_20241201_1105.WPD,41,2024-12-01 11:05:00,13.59,52.18,1030.41,4.27,4.59,4.34,4.89,4.36,4.75,4.51,4.94,4.51,4.94
270,2024-12-01 16:52:32,DPDFDC_CFT_20241201_1110.WPD,41,2024-12-01 11:10:00,14.07,49.97,1004.01,4.14,4.46,4.28,4.6,4.19,4.51,4.4,4.6,4.4,4.6
272,2024-12-01 16:53:12,DPDFDC_CFT_20241201_1115.WPD,41,2024-12-01 11:15:00,14.08,50.56,1028.31,4.05,0.57,3.92,0.6,3.92,0.56,4.09,0.6,4.09,0.6
274,2024-12-01 16:53:42,DPDFDC_CFT_20241201_1120.WPD,41,2024-12-01 11:20:00,14.29,49.73,1014.38,3.61,6.53,3.62,6.04,3.51,6.17,3.67,6.15,3.67,6.15
276,2024-12-01 16:54:12,DPDFDC_CFT_20241201_1125.WPD,41,2024-12-01 11:25:00,14.62,47.97,1033.93,3.16,6.88,3.24,352.53,3.36,342.13,3.29,348.33,3.29,348.33
278,2024-12-01 16:54:52,DPDFDC_CFT_20241201_1130.WPD,41,2024-12-01 11:30:00,14.26,50.17,1004.89,2.85,344.07,2.87,355.3,2.8,353.15,2.97,4.2,2.97,4.2
280,2024-12-01 16:55:22,DPDFDC_CFT_20241201_1135.WPD,41,2024-12-01 11:35:00,14.5,49.28,1034.92,2.83,2.14,2.83,2.19,2.8,2.06,2.91,2.01,2.91,2.01
282,2024-12-01 16:55:52,DPDFDC_CFT_20241201_1140.WPD,41,2024-12-01 11:40:00,15.27,47.74,1018.44,2.98,0.97,2.98,1.02,2.95,1.05,3.08,1.06,3.08,1.06
284,2024-12-01 16:56:32,DPDFDC_CFT_20241201_1145.WPD,41,2024-12-01 11:45:00,14.89,47.9,1047.6,3.06,0.74,3.09,0.73,3.15,0.7,3.1,0.7,3.1,0.7
286,2024-12-01 16:57:02,DPDFDC_CFT_20241201_1150.WPD,41,2024-12-01 11:50:00,14.85,47.22,994.49,3.09,5.33,3.15,5.32,3.14,5.47,3.19,5.46,3.19,5.46
288,2024-12-01 16:57:32,DPDFDC_CFT_20241201_1155.WPD,41,2024-12-01 11:55:00,15.26,45.7,1046.96,3.08,357.37,3.07,358.19,3.14,4.8,3.2,354.06,3.2,354.06
290,2024-12-01 16:58:07,DPDFDC_CFT_20241201_1200.WPD,41,2024-12-01 12:00:00,15.54,46.95,1054.49,3.03,0.02,2.98,8.7,3.1,344.0,3.22,350.46,3.22,350.46
292,2024-12-01 16:58:37,DPDFDC_CFT_20241201_1205.WPD,41,2024-12-01 12:05:00,15.4,45.47,1021.05,2.97,3.78,2.94,3.77,3.0,3.93,3.05,3.71,3.05,3.71
294,2024-12-01 16:59:07,DPDFDC_CFT_20241201_1210.WPD,41,2024-12-01 12:10:00,15.79,44.74,1011.9,2.91,5.25,3.0,4.93,3.02,5.11,3.08,5.05,3.08,5.05
296,2024-12-01 16:59:47,DPDFDC_CFT_20241201_1215.WPD,41,2024-12-01 12:15:00,15.79,44.82,1018.14,2.96,1.76,3.01,9.4,3.05,2.28,3.08,13.43,3.08,13.43
298,2024-12-01 17:00:17,DPDFDC_CFT_20241201_1220.WPD,41,2024-12-01 12:20:00,16.23,45.66,1011.5,3.05,346.61,3.08,15.17,3.05,358.71,3.24,351.36,3.24,351.36
300,2024-12-01 17:00:47,DPDFDC_CFT_20241201_1225.WPD,41,2024-12-01 12:25:00,16.07,43.68,1031.22,3.08,0.84,3.0,0.77,3.1,0.84,3.15,0.79,3.15,0.79
302,2024-12-01 17:01:27,DPDFDC_CFT_20241201_1230.WPD,41,2024-12-01 12:30:00,16.34,43.45,1008.08,2.91,0.24,2.94,0.22,2.88,0.23,3.03,0.23,3.03,0.23
304,2024-12-01 17:15:53,DPDFDC_CFT_20241201_1440.WPD,41,2024-12-01 14:40:00,17.65,40.0,1024.08,2.65,345.66,2.7,4.11,2.69,350.99,2.81,340.19,2.81,340.19
306,2024-12-01 17:16:33,DPDFDC_CFT_20241201_1445.WPD,41,2024-12-01 14:45:00,17.46,40.36,1031.56,2.69,337.82,2.83,354.85,2.86,341.26,2.83,339.32,2.83,339.32
308,2024-12-01 17:17:03,DPDFDC_CFT_20241201_1450.WPD,41,2024-12-01 14:50:00,17.42,40.83,1046.3,2.87,9.13,2.97,8.98,2.93,8.72,3.06,9.17,3.06,9.17
310,2024-12-01 17:17:33,DPDFDC_CFT_20241201_1455.WPD,41,2024-12-01 14:55:00,17.42,40.62,1024.25,2.87,346.58,2.96,342.09,2.94,338.94,2.94,339.8,2.94,339.8
312,2024-12-01 17:18:13,DPDFDC_CFT_20241201_1500.WPD,41,2024-12-01 15:00:00,17.54,40.43,1018.53,3.17,12.86,3.12,354.44,3.16,10.03,3.29,350.03,3.29,350.03
314,2024-12-01 17:18:43,DPDFDC_CFT_20241201_1505.WPD,41,2024-12-01 15:05:00,17.85,41.09,1033.39,2.98,350.17,2.95,10.95,2.98,357.78,3.03,349.79,3.03,349.79
316,2024-12-01 17:19:13,DPDFDC_CFT_20241201_1510.WPD,41,2024-12-01 15:10:00,16.93,42.28,1028.04,2.99,0.71,2.9,0.67,3.0,0.65,3.06,0.67,3.06,0.67
318,2024-12-01 17:19:53,DPDFDC_CFT_20241201_1515.WPD,41,2024-12-01 15:15:00,17.08,41.84,1013.1,2.87,0.17,2.94,0.17,2.91,0.17,2.95,0.17,2.95,0.17
320,2024-12-01 17:20:23,DPDFDC_CFT_20241201_1520.WPD,41,2024-12-01 15:20:00,17.57,42.84,1020.71,2.71,346.92,2.72,349.85,2.7,349.08,2.76,351.47,2.76,351.47
322,2024-12-01 17:20:53,DPDFDC_CFT_20241201_1525.WPD,41,2024-12-01 15:25:00,17.19,42.67,1046.97,2.52,347.42,2.46,359.25,2.53,346.91,2.61,354.91,2.61,354.91
324,2024-12-01 17:21:33,DPDFDC_CFT_20241201_1530.WPD,41,2024-12-01 15:30:00,17.05,42.59,1006.55,2.39,1.0,2.46,1.07,2.46,1.0,2.59,0.98,2.59,0.98
326,2024-12-01 17:22:02,DPDFDC_CFT_20241201_1535.WPD,41,2024-12-01 15:35:00,16.96,41.98,1006.03,2.48,0.72,2.47,0.7,2.5,0.7,2.64,0.69,2.64,0.69
328,2024-12-01 17:22:32,DPDFDC_CFT_20241201_1540.WPD,41,2024-12-01 15:40:00,16.87,44.29,1011.03,2.5,346.91,2.47,339.38,2.44,356.17,2.53,2.15,2.53,2.15
330,2024-12-01 17:23:12,DPDFDC_CFT_20241201_1545.WPD,41,2024-12-01 15:45:00,16.93,43.38,1017.98,2.31,0.95,2.35,0.94,2.4,0.95,2.46,1.01,2.46,1.01
332,2024-12-01 17:23:42,DPDFDC_CFT_20241201_1550.WPD,41,2024-12-01 15:50:00,16.63,43.94,1011.62,2.58,2.0,2.63,2.02,2.68,1.99,2.79,2.08,2.79,2.08
334,2024-12-01 17:24:12,DPDFDC_CFT_20241201_1555.WPD,41,2024-12-01 15:55:00,16.52,45.34,1036.64,2.59,3.26,2.62,345.56,2.63,355.49,2.74,4.17,2.74,4.17
336,2024-12-01 17:24:52,DPDFDC_CFT_20241201_1600.WPD,41,2024-12-01 16:00:00,16.98,45.32,1010.33,2.5,2.09,2.56,2.15,2.53,2.2,2.62,2.12,2.62,2.12
338,2024-12-01 17:25:22,DPDFDC_CFT_20241201_1605.WPD,41,2024-12-01 16:05:00,16.2,45.3,1032.01,2.66,356.74,2.66,7.45,2.72,353.86,2.8,347.54,2.8,347.54
340,2024-12-01 17:25:52,DPDFDC_CFT_20241201_1610.WPD,41,2024-12-01 16:10:00,16.46,46.42,1017.38,2.6,355.79,2.64,350.54,2.66,359.68,2.74,15.3,2.74,15.3
342,2024-12-01 17:26:32,DPDFDC_CFT_20241201_1615.WPD,41,2024-12-01 16:15:00,15.96,46.7,1033.54,2.66,1.14,2.66,1.1,2.67,1.1,2.76,1.16,2.76,1.16
344,2024-12-01 17:27:02,DPDFDC_CFT_20241201_1620.WPD,41,2024-12-01 16:20:00,16.19,48.02,1038.27,2.68,4.25,2.69,12.95,2.78,15.6,2.8,14.42,2.8,14.42
346,2024-12-01 17:27:32,DPDFDC_CFT_20241201_1625.WPD,41,2024-12-01 16:25:00,15.92,47.15,1024.02,2.65,352.0,2.72,338.17,2.72,338.34,2.76,7.42,2.76,7.42
348,2024-12-01 17:28:12,DPDFDC_CFT_20241201_1630.WPD,41,2024-12-01 16:30:00,15.95,48.44,1031.66,2.63,4.14,2.69,4.23,2.74,4.37,2.81,4.02,2.81,4.02
350,2024-12-01 17:28:42,DPDFDC_CFT_20241201_1635.WPD,41,2024-12-01 16:35:00,15.75,49.76,1024.35,2.66,359.7,2.7,16.59,2.69,348.49,2.76,349.75,2.76,349.75
352,2024-12-01 17:29:12,DPDFDC_CFT_20241201_1640.WPD,41,2024-12-01 16:40:00,15.85,49.84,1014.21,2.55,355.19,2.55,8.38,2.6,350.89,2.64,346.96,2.64,346.96
354,2024-12-01 17:29:52,DPDFDC_CFT_20241201_1645.WPD,41,2024-12-01 16:45:00,15.69,50.14,1024.8,2.32,1.63,2.43,1.63,2.49,1.61,2.51,1.57,2.51,1.57
356,2024-12-01 17:30:22,DPDFDC_CFT_20241201_1650.WPD,41,2024-12-01 16:50:00,15.44,49.71,1027.0,2.34,1.14,2.29,8.42,2.36,2.05,2.46,1.39,2.46,1.39
358,2024-12-01 17:30:52,DPDFDC_CFT_20241201_1655.WPD,41,2024-12-01 16:55:00,15.37,50.52,1009.75,2.22,2.32,2.26,2.44,2.24,2.49,2.36,2.35,2.36,2.35
360,2024-12-01 17:31:32,DPDFDC_CFT_20241201_1700.WPD,41,2024-12-01 17:00:00,15.6,51.54,1047.3,2.16,0.17,2.19,0.16,2.2,0.17,2.25,0.16,2.25,0.16
362,2024-12-01 17:32:02,DPDFDC_CFT_20241201_1705.WPD,41,2024-12-01 17:05:00,15.17,50.52,1037.05,2.41,342.17,2.39,11.21,2.38,352.08,2.45,346.04,2.45,346.04
364,2024-12-01 17:32:32,DPDFDC_CFT_20241201_1710.WPD,41,2024-12-01 17:10:00,14.74,52.71,1044.79,2.58,352.19,2.73,351.46,2.7,359.65,2.79,7.3,2.79,7.3
366,2024-12-01 17:33:12,DPDFDC_CFT_20241201_1715.WPD,41,2024-12-01 17:15:00,14.94,53.72,1043.96,3.0,14.54,2.9,350.24,3.02,2.6,3.08,352.88,3.08,352.88
368,2024-12-01 17:33:42,DPDFDC_CFT_20241201_1720.WPD,41,2024-12-01 17:20:00,14.72,52.8,1011.02,3.12,354.06,3.16,341.74,3.28,349.59,3.41,356.42,3.41,356.42
370,2024-12-01 17:34:12,DPDFDC_CFT_20241201_1725.WPD,41,2024-12-01 17:25:00,14.81,55.73,1035.8,3.29,2.66,3.34,2.83,3.23,2.81,3.42,2.82,3.42,2.82
372,2024-12-01 17:34:53,DPDFDC_CFT_20241201_1730.WPD,41,2024-12-01 17:30:00,14.19,54.73,1014.18,3.38,345.97,3.34,350.36,3.29,11.68,3.44,1.94,3.44,1.94
374,2024-12-01 17:35:22,DPDFDC_CFT_20241201_1735.WPD,41,2024-12-01 17:35:00,14.68,55.43,993.79,3.34,0.77,3.34,0.79,3.28,0.76,3.43,0.72,3.43,0.72
376,2024-12-01 17:35:52,DPDFDC_CFT_20241201_1740.WPD,41,2024-12-01 17:40:00,14.39,57.42,1043.62,3.35,345.62,3.32,358.63,3.4,14.67,3.53,2.46,3.53,2.46
378,2024-12-01 17:40:33,DPDFDC_CFT_20241201_1745.WPD,41,2024-12-01 17:45:00,13.96,55.17,1028.66,3.43,356.94,3.44,0.74,3.44,7.41,3.54,1.23,3.54,1.23
380,2024-12-01 17:45:32,DPDFDC_CFT_20241201_1750.WPD,41,2024-12-01 17:50:00,14.32,56.05,1040.6,3.33,355.98,3.45,358.07,3.56,0.08,3.53,358.17,3.53,358.17
382,2024-12-01 17:50:32,DPDFDC_CFT_20241201_1755.WPD,41,2024-12-01 17:55:00,13.35,57.52,1019.33,3.4,354.82,3.51,359.01,3.43,356.02,3.5,356.11,3.5,356.11
384,2024-12-01 17:55:32,DPDFDC_CFT_20241201_1800.WPD,41,2024-12-01 18:00:00,14.0,56.58,1034.05,3.28,343.48,3.26,347.82,3.34,15.35,3.4,11.74,3.4,11.74
386,2024-12-01 18:00:32,DPDFDC_CFT_20241201_1805.WPD,41,2024-12-01 18:05:00,14.03,58.64,1028.68,3.21,5.47,3.17,1.91,3.28,342.78,3.31,4.04,3.31,4.04
388,2024-12-01 18:05:33,DPDFDC_CFT_20241201_1810.WPD,41,2024-12-01 18:10:00,13.33,59.29,1041.03,3.13,342.05,3.19,9.77,3.19,351.33,3.35,341.42,3.35,341.42
390,2024-12-01 18:10:33,DPDFDC_CFT_20241201_1815.WPD,41,2024-12-01 18:15:00,13.57,57.78,1042.35,3.11,2.53,3.13,345.59,3.16,4.15,3.23,10.53,3.23,10.53
392,2024-12-01 18:15:34,DPDFDC_CFT_20241201_1820.WPD,41,2024-12-01 18:20:00,13.62,59.77,1021.54,3.01,3.43,3.09,3.39,3.17,3.53,3.22,3.41,3.22,3.41
394,2024-12-01 18:20:33,DPDFDC_CFT_20241201_1825.WPD,41,2024-12-01 18:25:00,13.0,61.57,1025.21,3.01,13.49,3.05,358.06,2.99,12.36,3.09,358.87,3.09,358.87
396,2024-12-01 18:25:33,DPDFDC_CFT_20241201_1830.WPD,41,2024-12-01 18:30:00,13.2,61.07,1015.1,2.94,4.59,2.98,4.56,3.02,4.53,3.07,4.33,3.07,4.33
398,2024-12-01 18:30:33,DPDFDC_CFT_20241201_1835.WPD,41,2024-12-01 18:35:00,12.89,61.24,1018.02,3.18,1.77,3.21,1.74,3.25,1.72,3.3,1.63,3.3,1.63
400,2024-12-01 18:35:33,DPDFDC_CFT_20241201_1840.WPD,41,2024-12-01 18:40:00,12.64,62.24,1024.16,3.41,0.14,3.52,0.15,3.54,0.15,3.67,0.15,3.67,0.15
402,2024-12-01 18:40:33,DPDFDC_CFT_20241201_1845.WPD,41,2024-12-01 18:45:00,12.57,61.24,1017.61,3.66,0.25,3.67,359.22,3.75,350.89,3.85,1.89,3.85,1.89
404,2024-12-01 18:45:33,DPDFDC_CFT_20241201_1850.WPD,41,2024-12-01 18:50:00,12.43,63.23,1003.16,3.7,344.09,3.74,357.83,3.7,2.86,3.82,342.98,3.82,342.98
406,2024-12-01 18:50:33,DPDFDC_CFT_20241201_1855.WPD,41,2024-12-01 18:55:00,11.88,63.41,1011.37,3.79,341.36,3.83,341.3,3.91,359.99,3.97,8.71,3.97,8.71
408,2024-12-01 18:55:33,DPDFDC_CFT_20241201_1900.WPD,41,2024-12-01 19:00:00,12.31,63.86,1024.33,4.06,14.55,4.06,341.6,4.0,349.21,4.13,352.52,4.13,352.52
410,2024-12-01 19:00:32,DPDFDC_CFT_20241201_1905.WPD,41,2024-12-01 19:05:00,12.63,63.76,1008.14,4.03,1.4,4.16,1.43,4.08,1.4,4.34,1.4,4.34,1.4
412,2024-12-01 19:05:32,DPDFDC_CFT_20241201_1910.WPD,41,2024-12-01 19:10:00,12.06,65.82,1031.56,4.25,2.23,4.29,2.4,4.31,2.41,4.4,2.36,4.4,2.36
414,2024-12-01 19:10:32,DPDFDC_CFT_20241201_1915.WPD,41,2024-12-01 19:15:00,12.01,66.27,1020.1,4.29,354.85,4.23,0.1,4.25,352.12,4.42,350.97,4.42,350.97
